159.0 1.0 
159.0 1.0 
159.0 1.0 
159.0 1.0 
159.0 1.0 
159.0 1.0 
159.0 1.0 
159.0 1.0 
159.0 1.0 
94.0 21.0 
94.0 21.0 
94.0 21.0 
94.0 21.0 
94.0 21.0 
94.0 21.0 
94.0 21.0 
94.0 21.0 
94.0 21.0 
94.0 21.0 
94.0 21.0 
94.0 21.0 
94.0 21.0 
94.0 21.0 
94.0 21.0 
