79.0 8.0 
51.0 29.0 
43.0 374.0 
85.0 0.0 
84.0 15.0 
73.0 36.0 
55.0 233.0 
51.0 350.0 
63.0 45.0 
97.0 0.0 
53.0 352.0 
71.0 77.0 
69.0 217.0 
72.0 45.0 
67.0 272.0 
123.0 1.0 
115.0 3.0 
132.0 0.0 
113.0 5.0 
101.0 18.0 
64.0 382.0 
73.0 68.0 
92.0 47.0 
124.0 1.0 
150.0 0.0 
113.0 12.0 
119.0 10.0 
110.0 40.0 
81.0 89.0 
84.0 80.0 
78.0 100.0 
95.0 48.0 
125.0 1.0 
152.0 0.0 
124.0 14.0 
121.0 39.0 
122.0 28.0 
78.0 279.0 
80.0 227.0 
85.0 159.0 
99.0 70.0 
109.0 68.0 
96.0 100.0 
110.0 57.0 
126.0 6.0 
135.0 1.0 
127.0 2.0 
173.0 0.0 
124.0 35.0 
122.0 40.0 
83.0 272.0 
102.0 97.0 
105.0 81.0 
98.0 111.0 
96.0 115.0 
121.0 58.0 
112.0 59.0 
110.0 61.0 
145.0 1.0 
145.0 1.0 
127.0 3.0 
136.0 2.0 
174.0 0.0 
125.0 37.0 
91.0 306.0 
105.0 93.0 
104.0 178.0 
123.0 61.0 
150.0 1.0 
129.0 3.0 
140.0 2.0 
189.0 0.0 
127.0 39.0 
112.0 98.0 
110.0 101.0 
109.0 254.0 
105.0 279.0 
161.0 1.0 
129.0 27.0 
130.0 7.0 
131.0 3.0 
141.0 2.0 
192.0 0.0 
118.0 142.0 
115.0 216.0 
173.0 1.0 
130.0 81.0 
131.0 4.0 
150.0 2.0 
201.0 0.0 
122.0 152.0 
118.0 219.0 
177.0 1.0 
132.0 11.0 
137.0 4.0 
151.0 2.0 
205.0 0.0 
123.0 161.0 
133.0 18.0 
139.0 4.0 
